,id,type,name,link,count
570,8802,2,,/author/37089142628,
571,8803,1,,/document/4012123/,
572,8804,2,,/author/37267912900,
573,8805,1,,/document/1634814/,
574,8806,2,,/author/37283922000,
575,8807,2,,/author/37089040588,
576,8808,2,,/author/37087426329,
577,8809,1,,/document/1588266/,
578,8810,2,,/author/37662602700,
579,8811,1,,/document/1588188/,
580,8812,1,,/document/1531315/,
581,8813,2,,/author/37087808822,
582,8814,1,,/document/1453589/,
583,8815,2,,/author/37087560628,
584,8816,1,,/document/1443028/,
585,8817,2,,/author/37425228600,
586,8818,1,,/document/1442951/,
587,8819,2,,/author/37416155100,
588,8820,1,,/document/1460255/,
589,8821,2,,/author/37428597600,
590,8822,2,,/author/37089102976,
591,8823,1,,/document/1460120/,
592,8824,2,,/author/37087707642,
593,8825,1,,/document/1452743/,
594,8826,1,,/document/1326040/,
595,8827,2,,/author/37088178290,
596,8828,1,,/document/1294898/,
597,8829,1,,/document/1291136/,
598,8830,2,,/author/37380912800,
599,8831,1,,/document/1291088/,
600,8832,2,,/author/37087694798,
601,8833,1,,/document/1291090/,
602,8834,1,,/document/1215431/,
603,8835,2,,/author/37328426500,
604,8836,1,,/document/1198932/,
605,8837,2,,/author/37087797496,
606,8838,1,,/document/1198716/,
607,8839,1,,/document/1185838/,
608,8840,2,,/author/37087291379,
609,8841,1,,/document/1231072/,
610,8842,1,,/document/1231073/,
611,8843,1,,/document/1166747/,
612,8844,1,,/document/1043739/,
613,8845,1,,/document/986435/,
614,8846,1,,/document/939412/,
615,8847,1,,/document/955746/,
616,8848,1,,/document/10506661/,
617,8849,1,,/document/9969366/,
618,8850,1,,/document/9969372/,
619,8851,1,,/document/9291089/,
620,8852,1,,/document/9184673/,
621,8853,2,,/author/37089443392,
622,8854,1,,/document/8884890/,
623,8855,2,,/author/37085756487,
624,8856,1,,/document/8466912/,
625,8857,1,,/document/8357284/,
626,8858,1,,/document/8323597/,
627,8859,1,,/document/8514815/,
628,8860,1,,/document/8466668/,
629,8861,1,,/document/8323594/,
630,8862,1,,/document/7888929/,
631,8863,1,,/document/7892586/,
632,8864,1,,/document/7535230/,
633,8865,2,,/author/37085710479,
634,8866,2,,/author/37085869504,
635,8867,2,,/author/37085866169,
636,8868,2,,/author/37085867781,
637,8869,1,,/document/7237093/,
638,8870,2,,/author/37085762845,
639,8871,1,,/document/9066998/,
640,8872,2,,/author/37086538115,
641,8873,2,,/author/38094095400,
642,8874,2,,/author/37086107769,
643,8875,1,,/document/8557720/,
644,8876,1,,/document/8191262/,
645,8877,1,,/document/7572062/,
646,8878,1,,/document/7310604/,
647,8879,1,,/document/10115128/,
648,8880,2,,/author/37089831546,
649,8881,2,,/author/37089833340,
650,8882,2,,/author/37085802687,
651,8883,1,,/document/9948200/,
652,8884,2,,/author/37087881751,
653,8885,2,,/author/37087884826,
654,8886,2,,/author/37089033133,
655,8887,1,,/document/9948141/,
656,8888,2,,/author/37089575022,
657,8889,1,,/document/9922831/,
658,8890,1,,/document/9813889/,
659,8891,1,,/document/9813893/,
660,8892,2,,/author/37088542196,
661,8893,2,,/author/37088856462,
662,8894,2,,/author/37086125537,
663,8895,2,,/author/37391608900,
664,8896,2,,/author/37706603700,
665,8897,2,,/author/37274379700,
666,8898,1,,/document/9782507/,
667,8899,2,,/author/37085826265,
668,8900,2,,/author/37087471336,
669,8901,2,,/author/38574458600,
670,8902,1,,/document/9580664/,
671,8903,2,,/author/37088546552,
672,8904,1,,/document/9638032/,
673,8905,2,,/author/37086168799,
674,8906,2,,/author/37089198696,
675,8907,2,,/author/37694598700,
676,8908,1,,/document/9620086/,
677,8909,1,,/document/9595892/,
678,8910,1,,/document/9568866/,
679,8911,1,,/document/9490056/,
680,8912,1,,/document/9328772/,
681,8913,2,,/author/37283243200,
682,8914,2,,/author/37085480098,
683,8915,1,,/document/9281438/,
684,8916,1,,/document/9242665/,
685,8917,1,,/document/9242804/,
686,8918,1,,/document/9235465/,
687,8919,1,,/document/9161532/,
688,8920,1,,/document/8996529/,
689,8921,1,,/document/8974029/,
690,8922,1,,/document/8912490/,
691,8923,1,,/document/8566895/,
692,8924,1,,/document/8566920/,
693,8925,2,,/author/38235904200,
694,8926,1,,/document/10491366/,
695,8927,2,,/author/554660120389333,
696,8928,2,,/author/37089620776,
697,8929,1,,/document/10251579/,
698,8930,1,,/document/10406390/,
699,8931,2,,/author/37089202531,
700,8932,1,,/document/9939946/,
701,8933,1,,/document/9693224/,
702,8934,2,,/author/37089335476,
703,8935,2,,/author/37088347107,
704,8936,1,,/document/9677151/,
705,8937,2,,/author/37853202200,
706,8938,1,,/document/9334865/,
707,8939,2,,/author/37085349175,
708,8940,1,,/document/9281751/,
709,8941,2,,/author/37088586152,
710,8942,1,,/document/9249737/,
711,8943,1,,/document/9112234/,
712,8944,2,,/author/37086469142,
713,8945,2,,/author/38594901700,
714,8946,2,,/author/37283694100,
715,8947,1,,/document/9042543/,
716,8948,2,,/author/37275913500,
717,8949,2,,/author/37088346250,
718,8950,1,,/document/8928501/,
719,8951,2,,/author/37086121189,
720,8952,1,,/document/8641315/,
721,8953,1,,/document/8911947/,
722,8954,1,,/document/8791580/,
